exchange_id,scooter_id,swapIn_X,swapIn_Y,trip_1_distance,swapout_X,swapout_Y,trip_last_distance,total_distance
6b54825d-458c-4e78-9417-c414feed1ba5,10a805da-2f78-4a80-aaf1-4a5519808082,311080.0662447879,2652414.2474309434,4.3,314244.7978207354,2654871.5167157394,4.3,4300.0
0b9bf6fa-ab6d-4968-8afc-d4a495fe8481,10a805da-2f78-4a80-aaf1-4a5519808082,310008.25811359583,2651173.6150824446,1.9000000000000001,311080.0662447879,2652414.2474309434,1.9000000000000001,1900.0000000000002
a82cd996-6741-44fb-a756-a27412038eec,10a805da-2f78-4a80-aaf1-4a5519808082,305983.65993205557,2649976.743349403,4.800000000000001,310008.25811359583,2651173.6150824446,4.800000000000001,4800.000000000001
004f9422-e676-44fe-8c9f-48288396c296,10a805da-2f78-4a80-aaf1-4a5519808082,301815.19499254524,2640436.1368850474,6.9,305983.65993205557,2649976.743349403,8.4,6900.0
89f2384f-0f83-4382-a4f1-843aca2fd788,10a805da-2f78-4a80-aaf1-4a5519808082,292620.3652623206,2616698.2726139147,28.700000000000003,301815.19499254524,2640436.1368850474,28.700000000000003,28700.000000000004
1280068a-c0b8-45a5-bfdf-e7fa46895b96,10a805da-2f78-4a80-aaf1-4a5519808082,303100.79643766006,2611081.7584518725,20.1,292620.3652623206,2616698.2726139147,20.1,20100.0
d7d51baf-0157-4a91-ac75-da7f3c421aa3,10a805da-2f78-4a80-aaf1-4a5519808082,288531.0075553587,2598992.628008316,38.5,303100.79643766006,2611081.7584518725,38.5,38500.0
774dc75c-a251-4c72-8909-8d392c2b62e0,10a805da-2f78-4a80-aaf1-4a5519808082,281932.92169247085,2581260.0982429394,1.2000000000000002,288531.0075553587,2598992.628008316,23.400000000000002,1200.0000000000002
c1757e86-66da-4f55-91d4-e05b0516ca9b,10a805da-2f78-4a80-aaf1-4a5519808082,281932.92169247085,2581260.0982429394,11.700000000000001,281932.92169247085,2581260.0982429394,22.6,41600.0
2417207f-f286-4a49-8dc6-2ea2dbf3e646,10a805da-2f78-4a80-aaf1-4a5519808082,281932.92169247085,2581260.0982429394,1.5,281932.92169247085,2581260.0982429394,1.1,2500.0
ff44e5c0-8bf2-4f64-a778-892ec541e1cb,10a805da-2f78-4a80-aaf1-4a5519808082,275847.03710992966,2564565.807914089,20.0,281932.92169247085,2581260.0982429394,20.0,20000.0
6b988d15-4f3a-40ca-a80c-79382849dc01,10a805da-2f78-4a80-aaf1-4a5519808082,271789.2351259433,2557684.508695696,9.700000000000001,275847.03710992966,2564565.807914089,9.700000000000001,9700.000000000002
7ad174e5-fb4e-4393-888c-c54987acf0ab,10a805da-2f78-4a80-aaf1-4a5519808082,259473.84367830688,2528012.3738641883,40.2,271789.2351259433,2557684.508695696,40.2,40200.0
814bfcef-1c27-4b6f-ba46-5d94ce619a97,10a805da-2f78-4a80-aaf1-4a5519808082,264201.2851982672,2515717.0188257694,10.8,259473.84367830688,2528012.3738641883,6.1000000000000005,10800.0
d511ba51-519b-4100-9917-fb4028c2b77a,10a805da-2f78-4a80-aaf1-4a5519808082,264870.6342818605,2517176.744457946,0.7000000000000001,264201.2851982672,2515717.0188257694,3.4000000000000004,3600.0000000000005
d82fcc69-9fbd-499e-a56e-b72ad37bb312,10a805da-2f78-4a80-aaf1-4a5519808082,250701.11164182678,2501415.367325868,24.400000000000002,264870.6342818605,2517176.744457946,24.400000000000002,24400.000000000004
6a184ff4-400c-4f2c-b778-05adab1e8030,10a805da-2f78-4a80-aaf1-4a5519808082,239175.4431691469,2471386.994263956,34.300000000000004,250701.11164182678,2501415.367325868,34.300000000000004,34300.00000000001
e4573d72-8835-462c-83b1-c558a33a8213,10a805da-2f78-4a80-aaf1-4a5519808082,237739.23513817193,2465852.096660865,6.5,239175.4431691469,2471386.994263956,6.5,6500.0
aed19870-07cd-49c2-81c7-d53c543f96ed,10a805da-2f78-4a80-aaf1-4a5519808082,218010.57165928598,2455666.7243637126,23.5,237739.23513817193,2465852.096660865,11.3,23500.0
9ba0983a-d818-4404-9fb0-05e9843f09c1,10a805da-2f78-4a80-aaf1-4a5519808082,223558.84840425427,2434596.7532630423,23.3,218010.57165928598,2455666.7243637126,23.3,23300.0
eeb5c19e-437f-4dd2-8ab4-319b163d45e0,11937e07-eeaa-45d8-8f71-9687de8f85a5,197720.95868254267,2516302.67839307,3.6,198485.58801340702,2519752.0891684256,3.6,3600.0
a99a90eb-23f3-4c70-a784-f9bb49528a9d,11937e07-eeaa-45d8-8f71-9687de8f85a5,198485.58801340702,2519752.0891684256,12.700000000000001,205832.29617892936,2516982.121009895,0.8,12700.000000000002
86228f82-9fbc-4fe4-b906-3b4a5810d54b,11937e07-eeaa-45d8-8f71-9687de8f85a5,197720.95868254267,2516302.67839307,3.6,198485.58801340702,2519752.0891684256,3.6,3600.0
9dd47a84-0a60-4973-9072-975f985059d8,11937e07-eeaa-45d8-8f71-9687de8f85a5,198485.58801340702,2519752.0891684256,5.7,197720.95868254267,2516302.67839307,2.5,6300.0
d37baaf4-955b-4eec-a31a-8066000f8751,11937e07-eeaa-45d8-8f71-9687de8f85a5,198485.58801340702,2519752.0891684256,12.700000000000001,198485.58801340702,2519752.0891684256,13.0,13599.999999999998
458b623d-6859-43c0-a864-614d153b48d7,11937e07-eeaa-45d8-8f71-9687de8f85a5,197720.95868254267,2516302.67839307,3.7,198485.58801340702,2519752.0891684256,3.7,3700.0
eff28b66-48b0-40bf-b283-b85848812118,11937e07-eeaa-45d8-8f71-9687de8f85a5,198485.58801340702,2519752.0891684256,3.6,197720.95868254267,2516302.67839307,3.6,3600.0
5536caee-58b9-472c-a7dc-b757c8e4c6dd,11937e07-eeaa-45d8-8f71-9687de8f85a5,208976.47358459653,2524735.7901226063,4.7,198485.58801340702,2519752.0891684256,13.600000000000001,6600.000000000001
807ca5fe-e58b-41c3-9768-03065c5bdfcc,11937e07-eeaa-45d8-8f71-9687de8f85a5,205832.29617892936,2516982.121009895,6.5,208976.47358459653,2524735.7901226063,3.3000000000000003,6800.0
56e7b16b-7926-4335-8a28-0455537d9ea3,11937e07-eeaa-45d8-8f71-9687de8f85a5,201225.13129340083,2508446.0727299857,10.8,205832.29617892936,2516982.121009895,10.8,10800.0
07c70dc4-4b07-43e1-a7cc-063146e45c12,11937e07-eeaa-45d8-8f71-9687de8f85a5,201225.13129340083,2508446.0727299857,2.8000000000000003,201225.13129340083,2508446.0727299857,2.8000000000000003,2900.0000000000005
4917407d-fdd8-4530-852b-7a397dda5b8d,11937e07-eeaa-45d8-8f71-9687de8f85a5,198485.58801340702,2519752.0891684256,13.5,205832.29617892936,2516982.121009895,6.7,13600.0
0aebdace-cb11-480a-8f78-c42a44b86664,11937e07-eeaa-45d8-8f71-9687de8f85a5,197720.95868254267,2516302.67839307,3.6,198485.58801340702,2519752.0891684256,3.6,3600.0
27dcee27-7264-44ac-a606-da84099ec59e,11937e07-eeaa-45d8-8f71-9687de8f85a5,208976.47358459653,2524735.7901226063,5.5,198485.58801340702,2519752.0891684256,11.200000000000001,5899.999999999999
b7312fe6-34db-4e0a-b371-88f0e1f8b151,11937e07-eeaa-45d8-8f71-9687de8f85a5,198485.58801340702,2519752.0891684256,17.1,208976.47358459653,2524735.7901226063,17.1,17100.0
2b63901c-f355-45b8-837b-05203a4d0235,11937e07-eeaa-45d8-8f71-9687de8f85a5,197720.95868254267,2516302.67839307,3.6,198485.58801340702,2519752.0891684256,3.6,3600.0
c90f431b-508e-462f-a33d-15b66cc4958d,11937e07-eeaa-45d8-8f71-9687de8f85a5,197720.95868254267,2516302.67839307,2.5,197720.95868254267,2516302.67839307,2.6,2600.0
dfb89ab3-9ce9-4f48-963a-f2ea76f51f40,11937e07-eeaa-45d8-8f71-9687de8f85a5,198485.58801340702,2519752.0891684256,3.6,197720.95868254267,2516302.67839307,3.6,3600.0
9c4f71e8-f835-4e33-bf81-d16a5d6f6e91,11937e07-eeaa-45d8-8f71-9687de8f85a5,208976.47358459653,2524735.7901226063,0.1,198485.58801340702,2519752.0891684256,12.4,6700.0
8a06a543-acb9-402a-8baf-2d27ccda4f96,11937e07-eeaa-45d8-8f71-9687de8f85a5,196874.65233405097,2509316.7748512058,0.5,208976.47358459653,2524735.7901226063,0.2,36100.00000000001
7ab94f93-3f65-4768-acd2-512c5829f0c9,11937e07-eeaa-45d8-8f71-9687de8f85a5,208976.47358459653,2524735.7901226063,11.8,205832.29617892936,2516982.121009895,6.1000000000000005,14700.000000000002
c3006868-2426-489e-a918-802925e9c804,11937e07-eeaa-45d8-8f71-9687de8f85a5,198485.58801340702,2519752.0891684256,10.3,208976.47358459653,2524735.7901226063,3.2,10300.0
374b2f9d-d1b6-45ed-9e3d-308ce003902a,11937e07-eeaa-45d8-8f71-9687de8f85a5,197720.95868254267,2516302.67839307,3.6,198485.58801340702,2519752.0891684256,3.6,3600.0
76ed6ab7-d83c-4d84-a572-c211ca6e983d,11937e07-eeaa-45d8-8f71-9687de8f85a5,197686.6059180817,2508294.6747948346,1.0,197720.95868254267,2516302.67839307,2.6,8900.0
20ae3435-85e2-42e0-a93b-5e42f04e6a69,11937e07-eeaa-45d8-8f71-9687de8f85a5,205832.29617892936,2516982.121009895,11.8,197686.6059180817,2508294.6747948346,0.8,13700.0
6e721609-48a7-4722-b156-c18e1df89b5e,11937e07-eeaa-45d8-8f71-9687de8f85a5,205832.29617892936,2516982.121009895,10.0,205832.29617892936,2516982.121009895,0.7000000000000001,18600.0
6a2b9e8a-9dea-46b9-adc5-1eb444a3a6f4,11937e07-eeaa-45d8-8f71-9687de8f85a5,208976.47358459653,2524735.7901226063,5.1000000000000005,205832.29617892936,2516982.121009895,6.6000000000000005,5100.000000000001
5f813f24-3947-49c3-b0d2-9018b297f52d,11937e07-eeaa-45d8-8f71-9687de8f85a5,205832.29617892936,2516982.121009895,6.7,208976.47358459653,2524735.7901226063,5.4,13400.0
52c0e29f-982a-4a59-b206-99a0fb7526e4,11937e07-eeaa-45d8-8f71-9687de8f85a5,197686.6059180817,2508294.6747948346,12.5,205832.29617892936,2516982.121009895,12.5,12500.0
22c7688d-9acb-4afe-92c5-2d02f22289aa,11937e07-eeaa-45d8-8f71-9687de8f85a5,205832.29617892936,2516982.121009895,12.700000000000001,197686.6059180817,2508294.6747948346,12.700000000000001,12700.000000000002
f63443fd-6db4-438f-a1e0-5221823544ba,2363fec0-068d-4eac-8850-ba9bdef45108,310904.97468644165,2771670.5036215484,0.1,305786.7478812649,2773927.2364315717,10.600000000000001,100.0
490170ad-2009-4e75-b11c-d0f565e90041,2363fec0-068d-4eac-8850-ba9bdef45108,307590.68329256645,2774906.395130684,1.4000000000000001,310904.97468644165,2771670.5036215484,4.9,1400.0000000000002
bf02d366-8494-41f4-a8cf-4021689c978e,2363fec0-068d-4eac-8850-ba9bdef45108,310904.97468644165,2771670.5036215484,1.1,307590.68329256645,2774906.395130684,5.2,1100.0
15bae599-c3b5-4015-98bf-2b00e03a8efd,2363fec0-068d-4eac-8850-ba9bdef45108,310904.97468644165,2771670.5036215484,0.2,310904.97468644165,2771670.5036215484,0.1,200.0
ba299c18-b569-40cc-8410-d1de9b6d6250,2363fec0-068d-4eac-8850-ba9bdef45108,310904.97468644165,2771670.5036215484,5.1000000000000005,310904.97468644165,2771670.5036215484,8.1,5100.000000000001
c0db13dc-3226-4802-a6c3-698a921f98ba,2363fec0-068d-4eac-8850-ba9bdef45108,307520.24830365984,2774576.78301348,0.9,310904.97468644165,2771670.5036215484,0.1,900.0
30338382-2b35-45d0-ab0c-c12d124b5f28,2363fec0-068d-4eac-8850-ba9bdef45108,306900.29195144644,2775046.498389336,1.7000000000000002,307520.24830365984,2774576.78301348,1.7000000000000002,1700.0000000000002
31c83e8c-334e-44f6-ae42-1ab89664f782,2363fec0-068d-4eac-8850-ba9bdef45108,299350.3164821087,2771691.1918709236,13.600000000000001,306900.29195144644,2775046.498389336,6.300000000000001,15900.000000000002
8ecc0490-bc31-4dd4-8144-243f87594807,2363fec0-068d-4eac-8850-ba9bdef45108,307998.6292537785,2773555.8621875574,11.700000000000001,299350.3164821087,2771691.1918709236,0.4,11700.000000000002
08dcf5d0-bc86-4ad7-b5b2-05746ad06029,2363fec0-068d-4eac-8850-ba9bdef45108,304962.26839952316,2763572.8031730857,14.3,307998.6292537785,2773555.8621875574,1.6,14300.0
8d973893-6aa5-46cc-a924-5eb3e7de64aa,2363fec0-068d-4eac-8850-ba9bdef45108,321577.2904050009,2758741.677253732,0.4,304962.26839952316,2763572.8031730857,15.0,15000.000000000002
3356b44c-8af3-4632-8620-d7b30137a880,2363fec0-068d-4eac-8850-ba9bdef45108,328604.95928001485,2747253.809699857,15.200000000000001,321577.2904050009,2758741.677253732,18.8,15200.000000000002
c4e3226a-22f3-40b1-b8b3-a1b34c8d867e,2363fec0-068d-4eac-8850-ba9bdef45108,326512.20487593353,2740584.295707029,0.2,328604.95928001485,2747253.809699857,1.9000000000000001,6200.0
f0e35070-c61b-4d10-80b2-0f1b91224ac3,2363fec0-068d-4eac-8850-ba9bdef45108,333527.1070191009,2750426.427794108,0.1,326512.20487593353,2740584.295707029,13.200000000000001,100.0
396e23e4-354d-4f18-b12b-ca3e04eb722a,2363fec0-068d-4eac-8850-ba9bdef45108,343737.1424305694,2762958.437633114,17.7,333527.1070191009,2750426.427794108,17.7,17700.0
f6c771bc-d810-4cbd-98e2-90ee01bd34da,2363fec0-068d-4eac-8850-ba9bdef45108,341596.8811824606,2768354.5803662036,23.0,343737.1424305694,2762958.437633114,23.0,23000.0
bbb005d9-0bdf-4e20-8768-f6fbed375eb6,2363fec0-068d-4eac-8850-ba9bdef45108,333576.70332381385,2779453.980480154,26.400000000000002,341596.8811824606,2768354.5803662036,26.400000000000002,26400.000000000004
e297e387-e02a-437f-b62f-cd818dd7e3a0,2363fec0-068d-4eac-8850-ba9bdef45108,316831.854858121,2773175.9046967467,24.200000000000003,333576.70332381385,2779453.980480154,24.200000000000003,24200.000000000004
63d4744c-7465-494d-b0d7-7eae01d43fb2,2363fec0-068d-4eac-8850-ba9bdef45108,307520.24830365984,2774576.78301348,0.9,316831.854858121,2773175.9046967467,12.8,2500.0
f4312048-2da4-48b1-98c4-00a5336a4e22,2363fec0-068d-4eac-8850-ba9bdef45108,307520.24830365984,2774576.78301348,5.6000000000000005,307520.24830365984,2774576.78301348,12.8,24000.0
ce72f3ea-8d8c-43ce-be76-c0697c0d3392,2363fec0-068d-4eac-8850-ba9bdef45108,307167.5533406407,2770799.213096075,5.6000000000000005,307520.24830365984,2774576.78301348,0.9,20200.000000000004
6dc23d4f-04f5-45c0-a101-efcbffaaa1a1,2363fec0-068d-4eac-8850-ba9bdef45108,315571.47678358376,2760123.1880725003,3.7,307167.5533406407,2770799.213096075,23.400000000000002,3700.0
f91d5936-69cf-478b-a953-2018c110b189,2363fec0-068d-4eac-8850-ba9bdef45108,321577.2904050009,2758741.677253732,11.3,315571.47678358376,2760123.1880725003,11.3,11300.0
600c86ae-986c-427d-a587-126a40a7245b,2363fec0-068d-4eac-8850-ba9bdef45108,315571.47678358376,2760123.1880725003,7.4,321577.2904050009,2758741.677253732,18.0,7400.0
29819f6f-d3bd-4dd3-91dc-48894a40b420,2363fec0-068d-4eac-8850-ba9bdef45108,321577.2904050009,2758741.677253732,11.3,315571.47678358376,2760123.1880725003,11.3,11300.0
1879885b-ed84-486c-a5b5-0564fed316d7,2363fec0-068d-4eac-8850-ba9bdef45108,315571.47678358376,2760123.1880725003,11.200000000000001,321577.2904050009,2758741.677253732,11.200000000000001,11200.000000000002
0d2e763a-9098-4ccf-baa1-fb9fd6326bae,2363fec0-068d-4eac-8850-ba9bdef45108,321577.2904050009,2758741.677253732,11.3,315571.47678358376,2760123.1880725003,11.3,11300.0
fdd5e66d-6b4b-4494-8f1d-198f41dfd0cc,2363fec0-068d-4eac-8850-ba9bdef45108,304287.9267174964,2761309.264093603,12.8,321577.2904050009,2758741.677253732,14.9,12800.0
25820a95-ad54-4eb4-8dd5-585f1f062947,2363fec0-068d-4eac-8850-ba9bdef45108,307520.24830365984,2774576.78301348,0.9,304287.9267174964,2761309.264093603,17.7,900.0
1689b95f-51f6-4a61-99a1-950371fa9a4e,2363fec0-068d-4eac-8850-ba9bdef45108,310904.97468644165,2771670.5036215484,0.4,307520.24830365984,2774576.78301348,13.3,400.0
4950e954-5f28-46b9-8ff0-270cdcc49a32,41e8984e-c769-4568-bcc3-97c5da73734e,173653.17495180957,2538793.840407499,0.6000000000000001,173653.17495180957,2538793.840407499,0.1,19600.0
6d45770a-0de3-4b36-99d3-d518d80aeea5,41e8984e-c769-4568-bcc3-97c5da73734e,167195.0924361454,2540855.655633349,0.30000000000000004,173653.17495180957,2538793.840407499,0.1,11400.0
04c1d9a8-641a-4000-8832-f5a44e99511d,41e8984e-c769-4568-bcc3-97c5da73734e,169838.37187907618,2545919.4771660683,2.5,167195.0924361454,2540855.655633349,2.0,15900.0
380f5896-d888-4725-bb1e-cc8137101703,41e8984e-c769-4568-bcc3-97c5da73734e,168400.2523584507,2542694.613048003,0.9,169838.37187907618,2545919.4771660683,1.4000000000000001,12500.0
99c89d16-199c-4910-943a-7abd423883d2,41e8984e-c769-4568-bcc3-97c5da73734e,167464.8348667607,2541742.44817973,2.7,168400.2523584507,2542694.613048003,0.8,17000.0
953ba568-504f-47b4-9d02-5c668374a418,41e8984e-c769-4568-bcc3-97c5da73734e,171036.23508535448,2541509.109564485,0.6000000000000001,167464.8348667607,2541742.44817973,2.9000000000000004,8600.000000000002
418f8100-afb8-489d-b759-e4f12f759e8d,41e8984e-c769-4568-bcc3-97c5da73734e,176453.92521481228,2540906.360820266,1.1,171036.23508535448,2541509.109564485,2.1,31200.00000000001
908c40da-80d8-496b-a70c-f4f5da6f6b97,41e8984e-c769-4568-bcc3-97c5da73734e,169919.75938227598,2550930.863515069,2.1,176453.92521481228,2540906.360820266,3.3000000000000003,16400.0
a1a45e25-7302-459f-a55d-6521422f162a,41e8984e-c769-4568-bcc3-97c5da73734e,170083.61642768036,2541643.706637214,0.30000000000000004,169919.75938227598,2550930.863515069,1.6,6300.000000000001
067494f8-e76f-4473-8703-a9bb3f309442,41e8984e-c769-4568-bcc3-97c5da73734e,166662.38983099372,2543231.281247222,0.6000000000000001,170083.61642768036,2541643.706637214,1.2000000000000002,7200.0
ca001de0-9e86-4679-9a55-72884b5cdffe,41e8984e-c769-4568-bcc3-97c5da73734e,171099.2190853804,2545421.8776443037,2.1,166662.38983099372,2543231.281247222,2.8000000000000003,13900.0
463f2876-303b-4a2a-b83b-48477c98ae6f,41e8984e-c769-4568-bcc3-97c5da73734e,171099.2190853804,2545421.8776443037,0.6000000000000001,171099.2190853804,2545421.8776443037,0.1,11400.0
0670b549-75a0-44c0-b1e7-06cb69c186cd,41e8984e-c769-4568-bcc3-97c5da73734e,174094.39994907915,2548302.365182585,2.7,171099.2190853804,2545421.8776443037,3.2,19200.0
6d264ab7-2bd4-4a00-bdc2-8a8bcaecd226,41e8984e-c769-4568-bcc3-97c5da73734e,173653.17495180957,2538793.840407499,2.9000000000000004,174094.39994907915,2548302.365182585,2.2,18000.0
2bfdc5a0-d757-4ed9-943e-e4051cc89dc1,41e8984e-c769-4568-bcc3-97c5da73734e,171099.2190853804,2545421.8776443037,0.7000000000000001,173653.17495180957,2538793.840407499,0.6000000000000001,9400.0
f1afe44d-f612-4eb2-99aa-ee330df16481,41e8984e-c769-4568-bcc3-97c5da73734e,173342.29421092942,2541126.7558197216,0.4,171099.2190853804,2545421.8776443037,0.9,18099.999999999996
5732215d-e0a1-46c1-8377-4e1cca4f50dc,41e8984e-c769-4568-bcc3-97c5da73734e,170919.55780802097,2548078.2251982777,0.4,173342.29421092942,2541126.7558197216,0.5,13399.999999999998
92125af9-7a2a-4e19-965e-179534598195,41e8984e-c769-4568-bcc3-97c5da73734e,168314.30674924632,2549006.3724964345,3.8000000000000003,170919.55780802097,2548078.2251982777,0.4,13900.0
c0adc791-9bf9-4d39-b290-f4400ebdba6f,41e8984e-c769-4568-bcc3-97c5da73734e,168776.85949052853,2545825.1775404294,0.5,168314.30674924632,2549006.3724964345,2.0,14700.000000000004
da607862-977c-4855-a9cf-35223ff9b095,41e8984e-c769-4568-bcc3-97c5da73734e,168314.30674924632,2549006.3724964345,1.2000000000000002,168776.85949052853,2545825.1775404294,4.1000000000000005,16200.000000000004
